evmAddress,hederaAccountId,healthFactor,positionAssets,totalSuppliedValueHbar,totalSuppliedValueUsd,totalBorrowedValueHbar,totalBorrowedValueUsd,XSAUCE_suppliedAmount,XSAUCE_suppliedValueHbar,XSAUCE_suppliedValueUsd,XSAUCE_borrowedAmount,XSAUCE_borrowedValueHbar,XSAUCE_borrowedValueUsd,XSAUCE_usedAsCollateral,USDC_suppliedAmount,USDC_suppliedValueHbar,USDC_suppliedValueUsd,USDC_borrowedAmount,USDC_borrowedValueHbar,USDC_borrowedValueUsd,USDC_usedAsCollateral,KARATE_suppliedAmount,KARATE_suppliedValueHbar,KARATE_suppliedValueUsd,KARATE_borrowedAmount,KARATE_borrowedValueHbar,KARATE_borrowedValueUsd,KARATE_usedAsCollateral,HBARX_suppliedAmount,HBARX_suppliedValueHbar,HBARX_suppliedValueUsd,HBARX_borrowedAmount,HBARX_borrowedValueHbar,HBARX_borrowedValueUsd,HBARX_usedAsCollateral,SAUCE_suppliedAmount,SAUCE_suppliedValueHbar,SAUCE_suppliedValueUsd,SAUCE_borrowedAmount,SAUCE_borrowedValueHbar,SAUCE_borrowedValueUsd,SAUCE_usedAsCollateral,WHBAR_suppliedAmount,WHBAR_suppliedValueHbar,WHBAR_suppliedValueUsd,WHBAR_borrowedAmount,WHBAR_borrowedValueHbar,WHBAR_borrowedValueUsd,WHBAR_usedAsCollateral,DOVU_suppliedAmount,DOVU_suppliedValueHbar,DOVU_suppliedValueUsd,DOVU_borrowedAmount,DOVU_borrowedValueHbar,DOVU_borrowedValueUsd,DOVU_usedAsCollateral,HST_suppliedAmount,HST_suppliedValueHbar,HST_suppliedValueUsd,HST_borrowedAmount,HST_borrowedValueHbar,HST_borrowedValueUsd,HST_usedAsCollateral,PACK_suppliedAmount,PACK_suppliedValueHbar,PACK_suppliedValueUsd,PACK_borrowedAmount,PACK_borrowedValueHbar,PACK_borrowedValueUsd,PACK_usedAsCollateral,STEAM_suppliedAmount,STEAM_suppliedValueHbar,STEAM_suppliedValueUsd,STEAM_borrowedAmount,STEAM_borrowedValueHbar,STEAM_borrowedValueUsd,STEAM_usedAsCollateral,GRELF_suppliedAmount,GRELF_suppliedValueHbar,GRELF_suppliedValueUsd,GRELF_borrowedAmount,GRELF_borrowedValueHbar,GRELF_borrowedValueUsd,GRELF_usedAsCollateral,KBL_suppliedAmount,KBL_suppliedValueHbar,KBL_suppliedValueUsd,KBL_borrowedAmount,KBL_borrowedValueHbar,KBL_borrowedValueUsd,KBL_usedAsCollateral,BONZO_suppliedAmount,BONZO_suppliedValueHbar,BONZO_suppliedValueUsd,BONZO_borrowedAmount,BONZO_borrowedValueHbar,BONZO_borrowedValueUsd,BONZO_usedAsCollateral,WETH_suppliedAmount,WETH_suppliedValueHbar,WETH_suppliedValueUsd,WETH_borrowedAmount,WETH_borrowedValueHbar,WETH_borrowedValueUsd,WETH_usedAsCollateral
0x0000000000000000000000000000000000000321,,infinite,USDC,0.00014286,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.00001,0.00014286,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000003f4,0.0.1012,infinite,BONZO;HBARX;WHBAR,35666.00718853,2496.62,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,6246.89208638,8656.40760541,605.95,0,0,0.00,true,0,0,0.00,0,0,0.00,false,6615.69573793,6615.69573793,463.10,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,129779.38810574,20393.90384519,1427.57,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000000529,0.0.1321,1.25490526719220055,BONZO;USDC;WHBAR,2039241.32620675,142746.89,1115325.67681429,78072.80,0,0,0.00,0,0,0.00,false,0,0,0.00,78072.797377,1115325.67681429,78072.80,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,2039241.32591973,2039241.32591973,142746.89,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00182649,0.00028702,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000005DA,0.0.1498,3.611193169875698276,HBARX;USDC,4154189.25805906,290793.25,807601.72547143,56532.12,0,0,0.00,0,0,0.00,false,0,0,0.00,56532.120783,807601.72547143,56532.12,false,0,0,0.00,0,0,0.00,false,2997868.53674365,4154189.25805906,290793.25,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000005f8,0.0.1528,infinite,BONZO;DOVU;KARATE;XSAUCE,4660.78281417,326.25,0,0.00,0.000124,0.00003011,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,467832.82383323,120.29986899,8.42,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00066324,0.00001042,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,28893.98212053,4540.48290465,317.83,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000000A0b,0.0.2571,infinite,HST,31477.80720485,2203.45,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,2003133.185763,31477.80720485,2203.45,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000000c60,0.0.3168,infinite,HST,180234.40081375,12616.41,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,11469461.86996567,180234.40081375,12616.41,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000017B9,0.0.6073,infinite,WHBAR,0.00003477,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00003477,0.00003477,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000001eeC,0.0.7916,infinite,DOVU;HBARX;KARATE;SAUCE;WHBAR,0.00567994,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.07559585,0.00001944,0.00,0,0,0.00,true,0.00001122,0.00001555,0.00,0,0,0.00,true,0.001295,0.00025472,0.00,0,0,0.00,true,0.00330762,0.00330762,0.00,0,0,0.00,true,0.13252951,0.00208261,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000001f0f,0.0.7951,0.002768197878290394,BONZO;DOVU;HBARX;SAUCE;STEAM;USDC;WHBAR;XSAUCE,27220.78451162,1905.45,6834522.34465566,478416.57,0.000167,0.00004056,0.00,0,0,0.00,true,0.004155,0.05935714,0.00,0.008562,0.12231429,0.01,true,0,0,0.00,0,0,0.00,false,19585.22861664,27139.53108306,1899.77,0,0,0.00,true,0,0,0.00,1185490.631328,233176.69261297,16322.37,false,0.0003591,0.0003591,0.00,6601345.5297284,6601345.5297284,462094.19,true,0.00162221,0.00002549,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,67.67,2.12677143,0.15,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,503.15283988,79.06687484,5.53,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000207c,0.0.8316,1.399829191594232347,SAUCE;USDC;WETH;WHBAR,566798.24583542,39675.87,277937.05848571,19455.59,0,0,0.00,0,0,0.00,false,12.314732,175.92474286,12.31,19455.594094,277937.05848571,19455.59,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,414150.581049,81460.16525206,5702.21,0,0,0.00,true,485162.15573961,485162.15573961,33961.35,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.000000003945398526,0.00010089,0.00,0,0,0.00,true
0x0000000000000000000000000000000000002490,0.0.9360,infinite,USDC,0.00014286,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.00001,0.00014286,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000296e,0.0.10606,infinite,BONZO;WHBAR,0.08143501,0.01,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.08139169,0.08139169,0.01,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.0002757,0.00004332,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000003C56,0.0.15446,infinite,DOVU;SAUCE;WHBAR,0.0083543,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.026851,0.00528138,0.00,0,0,0.00,true,0.00300301,0.00300301,0.00,0,0,0.00,true,0.0044487,0.00006991,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000003Dcb,0.0.15819,infinite,WHBAR,0.00002638,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00002638,0.00002638,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000003Eb0,0.0.16048,infinite,USDC,0.00204286,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000143,0.00204286,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000006210,0.0.25104,infinite,STEAM,4272.54991429,299.08,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,135944.77,4272.54991429,299.08,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000063cB,0.0.25547,7.528853268173488088,WHBAR,0.02393152,0.00,0.00216084,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.02393152,0.02393152,0.00,0.00216084,0.00216084,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000006FcA,0.0.28618,infinite,WHBAR,0.00108907,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00108907,0.00108907,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000007039,0.0.28729,infinite,USDC,0.06855714,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.004799,0.06855714,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000073C2,0.0.29634,infinite,BONZO;GRELF;HBARX;USDC;WHBAR;XSAUCE,4741.20233558,331.88,0,0.00,19522.437622,4741.16342249,331.88,0,0,0.00,true,0.002627,0.03752857,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.0003587,0.00049706,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.00046047,0.00046047,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00017062,0.00018768,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.00152289,0.00023931,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000008b49,0.0.35657,infinite,HST;XSAUCE,0.00001848,0.00,0,0.00,0.000008,0.00000194,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00105282,0.00001654,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000096d2,0.0.38610,1.664491765592351401,BONZO;DOVU;GRELF;HST;KARATE;PACK;SAUCE;STEAM;USDC;WHBAR,273209.32410059,19124.65,111154.33575714,7780.80,0,0,0.00,0,0,0.00,false,0.009766,0.13951429,0.01,7780.803503,111154.33575714,7780.80,true,433500.3216914,111.47151129,7.80,0,0,0.00,true,0,0,0.00,0,0,0.00,false,464996.993527,91461.25507895,6402.29,0,0,0.00,true,165613.85780563,165613.85780563,11592.97,0,0,0.00,true,557871.89358341,8766.55832774,613.66,0,0,0.00,true,57867.51303691,909.34663344,63.65,0,0,0.00,true,17456.619755,1197.02535463,83.79,0,0,0.00,true,68.57,2.15505714,0.15,0,0,0.00,true,827.64087812,910.40496593,63.73,0,0,0.00,true,0,0,0.00,0,0,0.00,false,26963.42632805,4237.10985155,296.60,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000aCec,0.0.44268,infinite,BONZO;USDC;XSAUCE,0.01321853,0.00,0,0.00,0.000019,0.00000461,0.00,0,0,0.00,true,0.000922,0.01317143,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00027042,0.00004249,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000b2f8,0.0.45816,infinite,WHBAR,2013.50275745,140.95,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,2013.50275745,2013.50275745,140.95,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000B57b,0.0.46459,1.203736751671744511,BONZO;DOVU;HBARX;USDC;WHBAR,408793.40357014,28615.54,238093.23185714,16666.53,0,0,0.00,0,0,0.00,false,0.239882,3.42688571,0.24,16666.52623,238093.23185714,16666.53,true,0,0,0.00,0,0,0.00,false,277562.44912593,384622.25093165,26923.56,0,0,0.00,true,0,0,0.00,0,0,0.00,false,24167.64136761,24167.64136761,1691.73,0,0,0.00,true,0.00027042,0.00000425,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.53696947,0.08438092,0.01,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000cDbf,0.0.52671,infinite,SAUCE,272.51989464,19.08,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,1385.5149,272.51989464,19.08,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000D0a8,0.0.53416,1.292804023336819919,DOVU;HBARX;KARATE;STEAM;USDC;WHBAR,401116.89161408,28078.18,212983.60074474,14908.85,0,0,0.00,0,0,0.00,false,0.0024,0.03428571,0.00,14908.8515,212983.59285714,14908.85,true,0.008015,0.00000206,0.00,0,0,0.00,true,0.00326947,0.00453055,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,401116.8522058,401116.8522058,28078.18,0.0078876,0.0078876,0.00,true,0.01754262,0.00027567,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.01,0.00031429,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001011f,0.0.65823,infinite,WHBAR,0.00001104,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00001104,0.00001104,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001A710,0.0.108304,1123.091364326945278227,WHBAR,0.71552055,0.05,0.0004331,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.71552055,0.71552055,0.05,0.0004331,0.0004331,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001B355,0.0.111445,infinite,BONZO;USDC;WHBAR,0.00102406,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000068,0.00097143,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00004138,0.00004138,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.0000716,0.00001125,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001c719,0.0.116505,infinite,USDC;WHBAR,0.00312918,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000197,0.00281429,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00031489,0.00031489,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001d769,0.0.120681,infinite,DOVU;KARATE;WHBAR;XSAUCE,28602.99462985,2002.21,0,0.00,10017.634261,2432.85403481,170.30,0,0,0.00,true,0,0,0.00,0,0,0.00,false,1079441.61565732,277.57070117,19.43,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,10131.87769486,10131.87769486,709.23,0,0,0.00,true,1002953.13993708,15760.69219901,1103.25,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001DA22,0.0.121378,infinite,BONZO;DOVU;GRELF;KBL;STEAM;WHBAR,6211.31389819,434.80,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,6044.5402426,6044.5402426,423.12,0,0,0.00,true,371.93769342,5.84473518,0.41,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,343.88,10.80765714,0.76,0,0,0.00,true,55.99460445,61.5940649,4.31,0,0,0.00,true,945.154496,9.45154496,0.66,0,0,0.00,true,503.20870352,79.07565341,5.54,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000022B4B,0.0.142155,2.952799957338586457,BONZO;HBARX;KARATE;USDC;WHBAR;XSAUCE,30590.09450692,2141.30,7159.87301429,501.19,19028.295057,4621.15737099,323.48,0,0,0.00,true,0,0,0.00,501.191111,7159.87301429,501.19,false,471734.12402045,121.30306046,8.49,0,0,0.00,true,4015.56210779,5564.42177794,389.51,0,0,0.00,true,0,0,0.00,0,0,0.00,false,20203.16980344,20203.16980344,1414.22,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,509.36132605,80.04249409,5.60,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000023325,0.0.144165,12.473996965317483718,BONZO;DOVU;HBARX;USDC;WHBAR,1.70269732,0.12,0.09567722,0.01,0,0,0.00,0,0,0.00,false,0,0,0.00,0.006492,0.09274286,0.01,false,0,0,0.00,0,0,0.00,false,1.22862147,1.70251832,0.12,0.00000001,0.00000001,0.00,true,0,0,0.00,0,0,0.00,false,0.00015902,0.00015902,0.00,0.0002006,0.0002006,0.00,true,0.00011127,0.00000175,0.00,0.17396581,0.00273375,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00011599,0.00001823,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
