evmAddress,hederaAccountId,healthFactor,positionAssets,totalSuppliedValueHbar,totalSuppliedValueUsd,totalBorrowedValueHbar,totalBorrowedValueUsd,XSAUCE_suppliedAmount,XSAUCE_suppliedValueHbar,XSAUCE_suppliedValueUsd,XSAUCE_borrowedAmount,XSAUCE_borrowedValueHbar,XSAUCE_borrowedValueUsd,XSAUCE_usedAsCollateral,USDC_suppliedAmount,USDC_suppliedValueHbar,USDC_suppliedValueUsd,USDC_borrowedAmount,USDC_borrowedValueHbar,USDC_borrowedValueUsd,USDC_usedAsCollateral,KARATE_suppliedAmount,KARATE_suppliedValueHbar,KARATE_suppliedValueUsd,KARATE_borrowedAmount,KARATE_borrowedValueHbar,KARATE_borrowedValueUsd,KARATE_usedAsCollateral,HBARX_suppliedAmount,HBARX_suppliedValueHbar,HBARX_suppliedValueUsd,HBARX_borrowedAmount,HBARX_borrowedValueHbar,HBARX_borrowedValueUsd,HBARX_usedAsCollateral,SAUCE_suppliedAmount,SAUCE_suppliedValueHbar,SAUCE_suppliedValueUsd,SAUCE_borrowedAmount,SAUCE_borrowedValueHbar,SAUCE_borrowedValueUsd,SAUCE_usedAsCollateral,WHBAR_suppliedAmount,WHBAR_suppliedValueHbar,WHBAR_suppliedValueUsd,WHBAR_borrowedAmount,WHBAR_borrowedValueHbar,WHBAR_borrowedValueUsd,WHBAR_usedAsCollateral,DOVU_suppliedAmount,DOVU_suppliedValueHbar,DOVU_suppliedValueUsd,DOVU_borrowedAmount,DOVU_borrowedValueHbar,DOVU_borrowedValueUsd,DOVU_usedAsCollateral,HST_suppliedAmount,HST_suppliedValueHbar,HST_suppliedValueUsd,HST_borrowedAmount,HST_borrowedValueHbar,HST_borrowedValueUsd,HST_usedAsCollateral,PACK_suppliedAmount,PACK_suppliedValueHbar,PACK_suppliedValueUsd,PACK_borrowedAmount,PACK_borrowedValueHbar,PACK_borrowedValueUsd,PACK_usedAsCollateral,STEAM_suppliedAmount,STEAM_suppliedValueHbar,STEAM_suppliedValueUsd,STEAM_borrowedAmount,STEAM_borrowedValueHbar,STEAM_borrowedValueUsd,STEAM_usedAsCollateral,GRELF_suppliedAmount,GRELF_suppliedValueHbar,GRELF_suppliedValueUsd,GRELF_borrowedAmount,GRELF_borrowedValueHbar,GRELF_borrowedValueUsd,GRELF_usedAsCollateral,KBL_suppliedAmount,KBL_suppliedValueHbar,KBL_suppliedValueUsd,KBL_borrowedAmount,KBL_borrowedValueHbar,KBL_borrowedValueUsd,KBL_usedAsCollateral,BONZO_suppliedAmount,BONZO_suppliedValueHbar,BONZO_suppliedValueUsd,BONZO_borrowedAmount,BONZO_borrowedValueHbar,BONZO_borrowedValueUsd,BONZO_usedAsCollateral,WETH_suppliedAmount,WETH_suppliedValueHbar,WETH_suppliedValueUsd,WETH_borrowedAmount,WETH_borrowedValueHbar,WETH_borrowedValueUsd,WETH_usedAsCollateral
0x0000000000000000000000000000000000000321,,infinite,USDC,0.00014286,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.00001,0.00014286,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000003f4,0.0.1012,infinite,BONZO;HBARX;WHBAR,35783.01827874,2504.82,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,6247.52368328,8657.28281826,606.01,0,0,0.00,true,0,0,0.00,0,0,0.00,false,6729.07885068,6729.07885068,471.04,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,129796.9056987,20396.6566098,1427.77,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000000529,0.0.1321,1.217631002647709268,BONZO;USDC;WHBAR,2074190.86716845,145193.36,1124379.79134286,78706.59,0,0,0.00,0,0,0.00,false,0,0,0.00,78706.585394,1124379.79134286,78706.59,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,2074190.86688139,2074190.86688139,145193.36,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00182673,0.00028706,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000005DA,0.0.1498,3.454367426125751268,HBARX;USDC,4154609.27061178,290822.65,814157.76435714,56991.04,0,0,0.00,0,0,0.00,false,0,0,0.00,56991.043505,814157.76435714,56991.04,false,0,0,0.00,0,0,0.00,false,2998171.63858582,4154609.27061178,290822.65,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000005f8,0.0.1528,infinite,BONZO;DOVU;KARATE;XSAUCE,4661.40751849,326.30,0,0.00,0.000124,0.00003011,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,467878.83305326,120.31169993,8.42,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00066324,0.00001042,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,28897.88222382,4541.09577803,317.88,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000000A0b,0.0.2571,infinite,HST,31477.82055489,2203.45,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,2003134.03531137,31477.82055489,2203.45,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000000c60,0.0.3168,infinite,HST,180234.47725292,12616.41,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,11469466.7342766,180234.47725292,12616.41,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000017B9,0.0.6073,infinite,WHBAR,0.00003537,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00003537,0.00003537,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000001eeC,0.0.7916,infinite,DOVU;HBARX;KARATE;SAUCE;WHBAR,0.00573663,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.07560328,0.00001944,0.00,0,0,0.00,true,0.00001122,0.00001555,0.00,0,0,0.00,true,0.001295,0.00025472,0.00,0,0,0.00,true,0.00336431,0.00336431,0.00,0,0,0.00,true,0.13252988,0.00208261,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000001f0f,0.0.7951,0.00272264241180755,BONZO;DOVU;HBARX;SAUCE;STEAM;USDC;WHBAR;XSAUCE,27223.53956802,1905.65,6963984.87823582,487478.94,0.000167,0.00004056,0.00,0,0,0.00,true,0.004184,0.05977143,0.00,0.008631,0.1233,0.01,true,0,0,0.00,0,0,0.00,false,19587.2087965,27142.27504658,1899.96,0,0,0.00,true,0,0,0.00,1186014.300257,233279.69417676,16329.58,false,0.00036526,0.00036526,0.00,6730705.06075906,6730705.06075906,471149.35,true,0.00162221,0.00002549,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,67.67,2.12677143,0.15,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,503.22075534,79.07754727,5.54,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000207c,0.0.8316,1.353141532997323054,SAUCE;USDC;WETH;WHBAR,575120.97221428,40258.47,280193.32678571,19613.53,0,0,0.00,0,0,0.00,false,12.400853,177.15504286,12.40,19613.532875,280193.32678571,19613.53,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,414183.849484,81466.70889183,5702.67,0,0,0.00,true,493477.10817783,493477.10817783,34543.40,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.000000003979399965,0.00010176,0.00,0,0,0.00,true
0x0000000000000000000000000000000000002490,0.0.9360,infinite,USDC,0.00014286,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.00001,0.00014286,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000296e,0.0.10606,infinite,BONZO;WHBAR,0.08282996,0.01,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.08278663,0.08278663,0.01,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00027574,0.00004333,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000003C56,0.0.15446,infinite,DOVU;SAUCE;WHBAR,0.00840615,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.026853,0.00528177,0.00,0,0,0.00,true,0.00305447,0.00305447,0.00,0,0,0.00,true,0.00444871,0.00006991,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000003Dcb,0.0.15819,infinite,WHBAR,0.00002684,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00002684,0.00002684,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000003Eb0,0.0.16048,infinite,USDC,0.00205714,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000144,0.00205714,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000006210,0.0.25104,infinite,STEAM,4272.55494286,299.08,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,135944.93,4272.55494286,299.08,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000063cB,0.0.25547,7.510719626176708213,WHBAR,0.02434167,0.00,0.00220318,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.02434167,0.02434167,0.00,0.00220318,0.00220318,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000006FcA,0.0.28618,infinite,WHBAR,0.00110773,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00110773,0.00110773,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000007039,0.0.28729,infinite,USDC,0.06902857,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.004832,0.06902857,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000073C2,0.0.29634,infinite,BONZO;GRELF;HBARX;USDC;WHBAR;XSAUCE,4741.62821827,331.91,0,0.00,19524.190165,4741.58904007,331.91,0,0,0.00,true,0.002645,0.03778571,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.00035873,0.0004971,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.00046837,0.00046837,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00017062,0.00018768,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0.00152309,0.00023934,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000008b49,0.0.35657,infinite,HST;XSAUCE,0.00001848,0.00,0,0.00,0.000008,0.00000194,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00105282,0.00001654,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x00000000000000000000000000000000000096d2,0.0.38610,1.593306395933235112,BONZO;DOVU;GRELF;HST;KARATE;PACK;SAUCE;STEAM;USDC;WHBAR,276055.65386956,19323.89,112056.67675714,7843.97,0,0,0.00,0,0,0.00,false,0.009835,0.1405,0.01,7843.967373,112056.67675714,7843.97,true,433542.95446675,111.48247401,7.80,0,0,0.00,true,0,0,0.00,0,0,0.00,false,465034.34642,91468.60209952,6402.80,0,0,0.00,true,168452.23119167,168452.23119167,11791.66,0,0,0.00,true,557873.45851313,8766.58291949,613.66,0,0,0.00,true,57867.53757909,909.3470191,63.65,0,0,0.00,true,17456.619978,1197.02536992,83.79,0,0,0.00,true,68.57,2.15505714,0.15,0,0,0.00,true,827.64133001,910.40546301,63.73,0,0,0.00,true,0,0,0.00,0,0,0.00,false,26967.06584534,4237.6817757,296.64,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000aCec,0.0.44268,infinite,BONZO;USDC;XSAUCE,0.01330425,0.00,0,0.00,0.000019,0.00000461,0.00,0,0,0.00,true,0.000928,0.01325714,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00027046,0.0000425,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000b2f8,0.0.45816,infinite,WHBAR,2048.01117791,143.36,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,2048.01117791,2048.01117791,143.36,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000B57b,0.0.46459,1.152421854985043522,BONZO;DOVU;HBARX;USDC;WHBAR,409246.51224936,28647.26,240026.05151429,16801.82,0,0,0.00,0,0,0.00,false,0.24156,3.45085714,0.24,16801.823606,240026.05151429,16801.82,true,0,0,0.00,0,0,0.00,false,277590.51229435,384661.13846503,26926.28,0,0,0.00,true,0,0,0.00,0,0,0.00,false,24581.83853063,24581.83853063,1720.73,0,0,0.00,true,0.00027042,0.00000425,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.53704195,0.08439231,0.01,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000cDbf,0.0.52671,infinite,SAUCE,272.54178589,19.08,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,1385.626197,272.54178589,19.08,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000000D0a8,0.0.53416,1.254404061932102946,DOVU;HBARX;KARATE;STEAM;USDC;WHBAR,407991.43371686,28559.40,214712.58274216,15029.88,0,0,0.00,0,0,0.00,false,0.002417,0.03452857,0.00,15029.880229,214712.5747,15029.88,true,0.00801579,0.00000206,0.00,0,0,0.00,true,0.0032698,0.00453101,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,407991.39406526,407991.39406526,28559.40,0.00804216,0.00804216,0.00,true,0.01754267,0.00027567,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.01,0.00031429,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001011f,0.0.65823,infinite,WHBAR,0.00001123,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00001123,0.00001123,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001A710,0.0.108304,1120.376872891143368283,WHBAR,0.7277835,0.05,0.00044159,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.7277835,0.7277835,0.05,0.00044159,0.00044159,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001B355,0.0.111445,infinite,BONZO;USDC;WHBAR,0.00103905,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000069,0.00098571,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00004209,0.00004209,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00007161,0.00001125,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001c719,0.0.116505,infinite,USDC;WHBAR,0.00314886,0.00,0,0.00,0,0,0.00,0,0,0.00,false,0.000198,0.00282857,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.00032029,0.00032029,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001d769,0.0.120681,infinite,DOVU;KARATE;WHBAR;XSAUCE,28776.92974145,2014.39,0,0.00,10018.533551,2433.07243381,170.32,0,0,0.00,true,0,0,0.00,0,0,0.00,false,1079547.77380671,277.59799898,19.43,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,10305.52289811,10305.52289811,721.39,0,0,0.00,true,1002955.95339874,15760.73641055,1103.25,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false
0x000000000000000000000000000000000001DA22,0.0.121378,infinite,BONZO;DOVU;GRELF;KBL;STEAM;WHBAR,6314.91899201,442.05,0,0.00,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,6148.13460591,6148.13460591,430.37,0,0,0.00,true,371.93873677,5.84475158,0.41,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,343.88,10.80765714,0.76,0,0,0.00,true,55.99463503,61.59409853,4.31,0,0,0.00,true,945.155183,9.45155183,0.66,0,0,0.00,true,503.27662652,79.08632702,5.54,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000022B4B,0.0.142155,2.845088412018145641,BONZO;HBARX;KARATE;USDC;WHBAR;XSAUCE,30937.34674063,2165.61,7217.99622857,505.26,19030.00324,4621.57221543,323.51,0,0,0.00,true,0,0,0.00,505.259736,7217.99622857,505.26,false,471780.51691552,121.31499006,8.49,0,0,0.00,true,4015.96810434,5564.98437316,389.55,0,0,0.00,true,0,0,0.00,0,0,0.00,false,20549.42186377,20549.42186377,1438.46,0,0,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,509.43007953,80.05329821,5.60,0,0,0.00,true,0,0,0.00,0,0,0.00,false
0x0000000000000000000000000000000000023325,0.0.144165,11.940756331763398976,BONZO;DOVU;HBARX;USDC;WHBAR,1.70287219,0.12,0.09643856,0.01,0,0,0.00,0,0,0.00,false,0,0,0.00,0.006545,0.0935,0.01,false,0,0,0.00,0,0,0.00,false,1.22874569,1.70269046,0.12,0.00000001,0.00000001,0.00,true,0,0,0.00,0,0,0.00,false,0.00016175,0.00016175,0.00,0.00020454,0.00020454,0.00,true,0.00011127,0.00000175,0.00,0.17398224,0.00273401,0.00,true,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0,0,0.00,0,0,0.00,false,0.000116,0.00001823,0.00,0,0,0.00,true,0,0,0.00,0,0,0.00,false
